timestamp	datetime	device	numdoc	region	request	urls
1521003061	2018-03-14 07:51	desktop	310324680	11277	https://yandex.ru/search/?text=осколки сериал на канале россия 5 6 7 8 9 10&flag=MUL1693&rl=246	http://kino-onlayn.net/serialy-tut/3259-oskolki-serial-rossiya-2018-1-2-seriya/;https://www.youtube.com/watch?v=-wAN7z2k6Qs;http://nicking.co.ua/news/oskolki_1_16_17_serija_rossija_1_2018_vse_serii/2018-03-10-795
1521003065	2018-03-14 07:51	desktop	41339664	67	https://yandex.ru/search/?text=кадетство сериал	https://topcinema.tv/russian-serials/kadetstvo--serial.html;http://seasonvar.ru/serial-9545-Kadetstvo-1-season.html;https://www.ivi.ru/watch/kadetstvo
1521003067	2018-03-14 07:51	touch	24111399	197	https://yandex.ru/search/?text=щенячий патруль мультсериал&flag=X8287&client=718464&flag=H8503	http://mega-mult.ru/serii/426-schenyachii-patrul.html;https://www.youtube.com/playlist?list=PLRKk-i7Owe8UBGzBJPUYz38CFkODE_7G0;http://iceage-mult.ru/4-schenyachiy-patrul.html
1521003091	2018-03-14 07:51	desktop	73303793	142	https://yandex.ru/search/?text=смотреть сериал осколки&flag=MdwM9676&client=436928	http://aivis.tv/online/oskolki_1_16_serija_smotret_onlajn/2018-03-11-4026;http://hdrezka.ag/series/drama/16471-vdrebezgi-oskolki.html;http://bigserials.to/series/vdrebezgi-oskolki-russkaya-ozvuchka-parampara.html
1521003107	2018-03-14 07:51	desktop	59618687	11196	https://yandex.ru/search/?text=охота на дьявола сериал&flag=V3607	https://www.ivi.ru/watch/ohota-na-dyavola;http://kinoplen.ru/russkye_serialy/3503-serial-ohota-na-dyavola-vse-serii-podryad-ntv-2017.html;https://topcinema.tv/russian-serials/ohota-na-dyavola-serial.html
1521003113	2018-03-14 07:51	desktop	171801059	10	https://yandex.ru/search/?text=чума сериал 2018 смотреть сериал онлайн&rl=589	http://kinoplen.ru/serialy_2018/5290-serial-chuma-vse-serii-podryad-la-peste-2018.html;http://seasonvar.ru/serial-17889-CHuma_2018.html;http://onlinefilm-hd.com/load/serialy/chuma_2018/1-1-0-12197
1521003136	2018-03-14 07:52	desktop	44207713	65	https://yandex.ru/search/?text=хилер сериал&flag=P3258	http://seasonvar.ru/serial-10990-TCelitel_-0-season.html;https://topcinema.tv/korean-serials/celitel-serial-healer.html;http://doramy.club/175-xiler-2014.html
1521003149	2018-03-14 07:52	desktop	429676067	11251	https://yandex.ru/search/?text=сериалы&rl=316	https://www.ivi.ru/series;https://bokino.tv/serials/;http://bobyfilms.net/serial/
1521003151	2018-03-14 07:52	desktop	237703774	4	https://yandex.ru/search/?text=смотреть сериал золотая орда 3 и 4 серии&rl=382&id=Way0x1cJBz6GImQy&flag=cMzNW4495	http://kinogid-online.net/555-zolotaya-orda-3-i-4-seriya.html;http://univerno.org/zolotaya-orda-3-4-seriya-13-03-2018.html;http://kino-city.net/load/zolotaya-orda-1234-seriya-serial-2018-03-11/8-1-0-12555
1521003154	2018-03-14 07:52	desktop	77937124	68	https://yandex.ru/search/?text=чем закончится сериал как избежать наказания за убийство&flag=uL2039	http://xn--80avnr.xn--p1ai/%D0%9A%D0%B8%D0%BD%D0%BE/%D0%9A%D0%B0%D0%BA_%D0%B8%D0%B7%D0%B1%D0%B5%D0%B6%D0%B0%D1%82%D1%8C_%D0%BD%D0%B0%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D0%B8%D1%8F_%D0%B7%D0%B0_%D1%83%D0%B1%D0%B8%D0%B9%D1%81%D1%82%D0%B2%D0%BE;http://www.spletnik.ru/culture/serialy/65317-anatomiya-seriala-kak-izbezhat-nakazaniya-za-ubiystvo.html;https://vk.com/topic-71567401_30607955?offset=1500
1521003161	2018-03-14 07:52	desktop	299773508	162	https://yandex.ru/search/?text=сериал ментовские войны 11 сезон смотреть онлайн бесплатно все серии&flag=HoTpK6626&rl=627&client=337888	http://kinoplen.ru/russkye_serialy/4831-serial-mentovskie-voyny-11-sezon-vse-serii-podryad-ntv-2017.html;http://seasonvar.ru/serial-17238-Mentovskie_vojny-11-season.html;http://kinotv1.ru/news/mentovskie_vojny_11_sezon_vse_serii_smotret_onlajn/2017-12-12-11115
1521003173	2018-03-14 07:52	touch	58172246	213	https://yandex.ru/search/?text=город соблазнов сериал&id=gaAoU6baj4sDdvNv	http://rosserial.net/vse-serii/gorod-soblaznov.html;http://seria-z.net/serial/gorod-soblaznov.html;https://www.youtube.com/playlist?list=PLSgy-gJ-dkS8dCSPSs411iC7ZGrxL36SF
1521003180	2018-03-14 07:53	desktop	54677605	20663	https://yandex.ru/search/?text=мост сериал	http://hd-club.ru/load/serials/most_smotret_onlajn_hd_720p/2-1-0-124;http://online-freebee.ru/serials/1992-most.html;http://bigserials.to/series/most-serial-2011-bron-broen.html
1521003184	2018-03-14 07:53	desktop	111322119	20680	https://yandex.ru/search/?text=сериал чужая скачать&id=iSLZCXIO4YhzEWV0&flag=CKfU1660	http://dugtor.ru/serialy/56950-chuzhaya.html;http://gig-torrent.net/serialy/16989-chuzhaya-2018.html;http://kinogoclub.net/5929-chuzhaya-1-serii-iz-8-2018-web-dlrip-ot-files-x.html
1521003190	2018-03-14 07:53	touch	138324383	11436	https://yandex.ru/search/?text=дата выхода сериала древние 5 сезона&flag=xdalv6801&rl=316&flag=pGN5782	http://data-vykhoda.ru/drevnie-5-season/;https://www.kp.ru/putevoditel/serialy/drevnie-5-sezon/;https://showspy.ru/the-originals/
1521003218	2018-03-14 07:53	desktop	238240013	117770	https://yandex.ru/search/?text=сыла турецкий сериал смотреть онлайн на русском языке бесплатно	http://1plus1tv.ru/series/tureckie_serialy_na_russkom_jazyke/10926-syla-vozvraschenie-domoy-s305la-vse-serii-2006-smotret-onlayn-tureckiy-serial-s-russkim-perevodom.html;https://topcinema.tv/turkey-serials/syla-vozvraschenie-domoy-sila.html;http://ekranka.tv/video/syla
1521003218	2018-03-14 07:53	desktop	43288465	65	https://yandex.ru/search/?text=код гиас: восставший лелуш мультсериал	https://jut.su/code-geass/;https://www.anilibria.tv/release/codegeass-r1.html;http://animevost.org/tip/tv/506-code-geass-hangyaku-no-lelouch.html
1521003233	2018-03-14 07:53	desktop	63314699	64	https://yandex.ru/search/?text=нация z сериал	http://www.lostfilmhd.ru/publ/serialy/nacija_z/1-1-0-129;http://online-freebee.ru/serials/12773-naciya-z-serial.html;http://fanserials.cc/z-nation-1-sezon/
1521003237	2018-03-14 07:53	desktop	352064084	20716	https://yandex.ru/search/?text=скачать сериал ривердейл 1 сезон через торрент в хорошем качестве&rl=285	http://vtorrents.net/tserial/14656-riverdeyl-1-sezon-01-13-iz-13.html;http://www.fast-torrent.ru/film/riverdejl.html;http://torrentik.co/9822-riverdeyl-1-sezon.html
1521003237	2018-03-14 07:53	desktop	81495044	193	https://yandex.ru/search/?text=сериалы 2018	http://kinoplen.ru/serialy_2018/;https://kinobro.tv/serials/serial-2018/;http://kinoserv.net/serialy-2018/
1521003258	2018-03-14 07:54	desktop	77554803	66	https://yandex.ru/search/?text=в ударе сериал актёры&rl=289&client=789916	http://www.kinomania.ru/film/463613/people;https://www.vokrug.tv/product/show/kickin_it/;https://www.kinopoisk.ru/film/v-udare-2011-574730/cast/
1521003261	2018-03-14 07:54	touch	242190464	11310	https://yandex.ru/search/?text=сериал хорошее место 3 сезон дата выхода серий	https://tvdate.ru/the-good-place-3-season;https://tellyday.com/the-good-place;http://kogdavyydet.ru/eto-my-3-sezon-data-vyhoda.html
1521003264	2018-03-14 07:54	desktop	308900395	157	https://yandex.ru/search/?text=смотреть мини сериалы русские по 4 серии новинки 2016&flag=hmjcH3841&flag=ysH3971	http://www.megosales.com/mini-serialy-online/;http://magruz.net/russkie-mini-serialy/;http://zfilms.tv/russkie-mini-serialy/
1521003265	2018-03-14 07:54	desktop	25732204	101458	https://yandex.ru/search/?text=янтарный барон сериал&flag=gTC8012&client=640626	https://my-hit.org/serial/3004/;http://tree.tv/film?id=11987;http://www.fast-torrent.ru/film/yantarnyij-baron-1.html
1521003273	2018-03-14 07:54	desktop	51776664	11091	https://yandex.ru/search/?text=генрих viii сериал&rl=401&client=676331	http://www.online-life.club/11448-genrih-viii-2003.html;https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D0%BD%D1%80%D0%B8%D1%85_VIII_(%D1%82%D0%B5%D0%BB%D0%B5%D1%81%D0%B5%D1%80%D0%B8%D0%B0%D0%BB);http://bigserials.to/movie/genrih-viii-tv-henry-viii.html
1521003283	2018-03-14 07:54	desktop	48398554	2	https://yandex.ru/search/?text=мужские каникулы сериал&flag=ciim1204	https://topcinema.tv/russian-serials/muzhskie-kanikuly.html;http://kinogo-hd.cc/7555-muzhskie-kanikuly-2014.html;http://kino-online.tv/serial/4471-muzhskie-kanikuly-2014-smotret-onlayn.html
1521003284	2018-03-14 07:54	desktop	106132512	192	https://yandex.ru/search/?text=русский сериал&flag=FJYgl9126	https://topcinema.tv/blog/russian-serials/;https://www.ivi.ru/series/ru;http://rosserial.net/russian/serials
1521003291	2018-03-14 07:54	desktop	114061441	51	https://yandex.ru/search/?text=белые розы надежды сериал&id=ynztQBWbaYWEPwLJ&client=772958	https://topcinema.tv/ukraine-serial/belye-rozy-nadezhdy-serial.html;http://bigserials.to/series/belye-rozy-nadezhdy-serial.html;http://tvserial-online.biz/series/14175-belye-rozy-nadezhdy-vse-serii-smotret-online-hd-720.html
1521003302	2018-03-14 07:55	desktop	183926792	21130	https://yandex.ru/search/?text=сериал осколки россия 2018 онлайн&id=PGdhS4UoB4RHU8sp&flag=G2156	http://aivis.tv/online/oskolki_1_16_serija_smotret_onlajn/2018-03-11-4026;http://kinotaun.ru/oskolki-rossiya-2018.html;http://vkino-tv.ru/load/serial_oskolki_12_03_2018/18-1-0-7095
1521003306	2018-03-14 07:55	desktop	133692675	7	https://yandex.ru/search/?text=жизнь мехек индийский сериал с русской озвучкой&id=tnf1CnRX4vPVnzB2&client=510694	http://loveserial.net/india/4390-zhizn-mexek-2017-vse-serii-na-russkom-yazyke.html;http://1plus1tv.tv/indiyskie/13198-zhizn-mexek-zindagi-ki-mehek-2016-indiya-vse-serii-smotret-onlajn.html;https://topcinema.tv/indian-serials/zhizn-mehek-zindagi-ki-mehek.html
1521003309	2018-03-14 07:55	desktop	80738467	221	https://yandex.ru/search/?text=сериал двойная жизнь&id=k3AjoeUsm2caziOB	http://bigserials.to/series/dvoynaya-zhizn-serial.html;http://kino-online.club/watch-online/dvoynaya-zhizn-2013/;https://www.ivi.ru/watch/dvojnaya-zhizn
1521003323	2018-03-14 07:55	desktop	145219093	192	https://yandex.ru/search/?text=золотая орда сериал отзывы&id=cfrCtbWQZI1OPZB3	http://otzovik.com/reviews/serial_zolotaya_orda_2018;http://www.kino-teatr.ru/kino/movie/ros/121946/forum/;http://www.bolshoyvopros.ru/questions/2648974-serial-zolotaja-orda-2017-kakie-otzyvy-stoit-li-posmotret-pochemu.html
1521003330	2018-03-14 07:55	desktop	126633091	172	https://yandex.ru/search/?text=спаси меня, святой георгий сериал актёры&flag=sesMJ4854	https://www.kinopoisk.ru/film/spasi-menya-svyatoy-georgiy-2012-714092/cast/;http://www.kinomania.ru/film/748587/people;https://www.vokrug.tv/product/show/salve_jorge/
1521003336	2018-03-14 07:55	desktop	116612517	15	https://yandex.ru/search/?text=смотреть сериал осколки 2018&rl=545	http://online-gokino.net/2549-oskolki-2018.html;http://kinotaun.ru/oskolki-rossiya-2018.html;http://aivis.tv/online/oskolki_1_16_serija_smotret_onlajn/2018-03-11-4026
1521003337	2018-03-14 07:55	touch	122781928	213	https://yandex.ru/search/?text=золотая орда смотреть сериалы бесплатно&flag=yKKk2073	http://smartserial.club/952-zolotaya-orda-2018.html;http://kinobars.net/957-zolotaya-orda.html;http://kinogo2017.net/2399-serial-zolotaya-orda-12345678-serii-film-2017-smotret-onlayn.html
1521003350	2018-03-14 07:55	desktop	47552962	11168	https://yandex.ru/search/?text=кулинар сериал	https://www.youtube.com/playlist?list=ELunL7iNDWeX4;http://tv-seriali.net/serial/Kulinar.html;http://ereko.ru/11504/
1521003362	2018-03-14 07:56	desktop	47529445	222	https://yandex.ru/search/?text=пригород сериал	http://hdrezka.ag/series/comedy/1920-prigorod.html;http://bigserials.to/series/prigorod-serial-suburgatory.html;http://kinogo-2018.net/prigorod-prigorad-/online/8259.html
1521003362	2018-03-14 07:56	desktop	217108236	20098	https://yandex.ru/search/?text=будет ли продолжение сериала чужая когда выйдет 2 сезон сериала&client=601403	http://www.shoustar.com/budet-li-2-sezon-seriala-chuzhaya-kogda-vyi.html;http://faston24.ru/serial-chuzhaya-2018-budet-li-2-sezon-kogda-vyjdet-prodolzhenie-seriala/;http://kogda-data.ru/chuzhoy-2-sezon-na-ntv/
1521003370	2018-03-14 07:56	touch	373775836	10747	https://yandex.ru/search/?text=золотая орда сериал 2017 смотреть онлайн бесплатно все серии подряд в хорошем качестве&client=447883	http://kinotan.ru/1378-zolotaja-orda-2017-serial-smotret-onlajn-besplatno-na-pervom-hd-720.html;http://kinobars.net/957-zolotaya-orda.html;http://hd-720.biz/seriali/11377-zolotaya-orda-1-2-seriya-smotret-online.html
1521003380	2018-03-14 07:56	desktop	41826368	213	https://yandex.ru/search/?text=рассказ служанки сериал&id=5putPLi3qv42Abi3	https://lostfilm.ws/154-rasskaz-sluzhanki.html;http://bigserials.to/series/rasskaz-sluzhanki-the-handmaids-tale.html;https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D1%81%D0%BA%D0%B0%D0%B7_%D1%81%D0%BB%D1%83%D0%B6%D0%B0%D0%BD%D0%BA%D0%B8_(%D1%82%D0%B5%D0%BB%D0%B5%D1%81%D0%B5%D1%80%D0%B8%D0%B0%D0%BB)
1521003380	2018-03-14 07:56	desktop	64713686	30	https://yandex.ru/search/?text=против ветра сериал&flag=Rz5709	http://bigserials.to/series/protiv-vetra-serial-contra-viento-y-marea.html;http://seasonvar.ru/serial-7692-Protiv_vetra.html;https://www.kinopoisk.ru/film/protiv-vetra-1997-416771/
1521003402	2018-03-14 07:56	desktop	191078839	2	https://yandex.ru/search/?text=золотая орда сериал 2017 смотреть онлайн&rl=903	http://kinotan.ru/1378-zolotaja-orda-2017-serial-smotret-onlajn-besplatno-na-pervom-hd-720.html;http://kinogo2017.net/2399-serial-zolotaya-orda-12345678-serii-film-2017-smotret-onlayn.html;http://kinobars.net/957-zolotaya-orda.html
1521003402	2018-03-14 07:56	desktop	198011032	959	https://yandex.ru/search/?text=сериал отец браун 1 сезон&flag=l1346	http://mir-kino.com/2019-otec-braun.html;http://seasonvar.ru/serial-6241-Otetc_Braun_2013.html;http://seria-z.net/serial/otec-braun.html
1521003411	2018-03-14 07:56	desktop	78384467	78	https://yandex.ru/search/?text=чёрная материя сериал&rl=409&client=554104	http://kino-online.tv/serial/6031-temnaya-materiya-1.html;http://seasonvar.ru/serial-11846-Tmnaya_materiya.html;http://onlainfilm.me/load/tjomnaja_materija_smotret_onlajn/11-1-0-26929
1521003427	2018-03-14 07:57	touch	103668064	39	https://yandex.ru/search/?text=конец ё ного мира сериал	http://kinored.club/666-konec-go-mira.html;https://www.kinopoisk.ru/film/konets-go-mira-2017-1071384/;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%B5%D1%86_***%D0%B3%D0%BE_%D0%BC%D0%B8%D1%80%D0%B0
1521003432	2018-03-14 07:57	desktop	229334242	13	https://yandex.ru/search/?text=золотая орда сериал скачать торрент&flag=sdbi7963	http://best-torrentor.ru/load/filmy/serialy/zolotaja_orda_1_2_3_4_serija_12_03_2018/84-1-0-13032;http://tvtorrent.me/treylery/3578-serial-zolotaya-orda-1-2-3-4-seriya-2017.html;http://www.film-4-you.com/2630-zolotaya-orda-1-2-3-4-seriya-2017-serial.html
1521003440	2018-03-14 07:57	desktop	95476645	62	https://yandex.ru/search/?text=улица сериал&client=696068	https://rutube.ru/metainfo/tv/6022/;https://www.kinopoisk.ru/film/ulitsa-2017-1049171/;https://borodachtv.ru/serial-ulica.html
1521003443	2018-03-14 07:57	desktop	119089831	221	https://yandex.ru/search/?text=маликам энди кара турк сериал узбек тилида	http://1plus1tv.online/malikam-endi-qara-%D0%BC%D0%B0%D0%BB%D0%B8%D0%BA%D0%B0%D0%BC-%D0%B5%D0%BD%D0%B4%D0%B8-%D0%BA%D0%B0%D1%80%D0%B0-barcha-qismlari-turk-seriali-uzbek-tilida/;http://uzkinolive.com/load/tureckie/malikam_endi_qara_malikam_endi_kara_turk_seriali_uzbek_tilida_1_78_qisim/5-1-0-1;https://ok.ru/video/371973032486
1521003448	2018-03-14 07:57	desktop	94631025	56	https://yandex.ru/search/?text=смотреть сериалы про войну&flag=kr5145&flag=N6290	https://serial-go.com/pro-voynu/;https://www.ivi.ru/series/voennye/ru;http://voenhronika.ru/load/voennye_filmy/russkie_voennye_serialy/1-1-0-8
1521003465	2018-03-14 07:57	desktop	71573064	222	https://yandex.ru/search/?text=опекун 2016 сериал&id=sPPJ0rAyAxJ3t3qX	http://bigserials.to/series/opekun.html?cmtpage=2;http://hdrezka.ag/series/detective/22921-opekun.html;http://seasonvar.ru/serial-14762-Opekun.html
1521003467	2018-03-14 07:57	desktop	39901798	213	https://yandex.ru/search/?text=тюдоры сериал&rl=342	http://online-freebee.ru/serials/27039-tyudory-serial-2007-2010.html;http://onlinefilm-hd.com/load/serialy/tjudory_1_2_3_4_sezon_2010/1-1-0-10044;http://www.lostfilmhd.ru/publ/serialy/tjudory/1-1-0-61
1521003504	2018-03-14 07:58	touch	162700649	42	https://yandex.ru/search/?text=и все-таки я люблю сериал&flag=eGbAV8895&flag=oHvUN6465	https://ru.wikipedia.org/wiki/%D0%98_%D0%B2%D1%81%D1%91-%D1%82%D0%B0%D0%BA%D0%B8_%D1%8F_%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E%E2%80%A6;http://onlainfilm.me/load/i_vsjo_taki_ja_ljublju_smotret_onlajn/11-1-0-19550;https://720-hd.me/20102-i-vse-taki-ya-lyublyu..html
1521003536	2018-03-14 07:58	desktop	43915585	65	https://yandex.ru/search/?text=наследство сериал	https://topcinema.tv/russian-serials/nasledstvo-serial.html;http://bigserials.to/series/nasledstvo-serial.html;http://seasonvar.ru/serial-6282-Nasledstvo.html
1521003538	2018-03-14 07:58	desktop	54772917	10945	https://yandex.ru/search/?text=бин сериал&client=956178&flag=I4713	http://bigserials.to/series/mister-bin-serial-1990-1995-mr-bean.html;http://www.online-life.club/3756-mister-bin-mr-bean-1990-1995.html;https://www.youtube.com/watch?v=yPxZCevqhmg
1521003582	2018-03-14 07:59	desktop	294855907	53	https://yandex.ru/search/?text=сериал гримм 6 сезон смотреть онлайн все серии в хорошем качестве&id=a0duDKQ60S0rAXiW&flag=YxIZR6414	http://grimm-online.org/online/6-season/;http://kinoplen.ru/zarubezhnye_serialy/2669-serial-grimm-6-sezon-vse-serii-podryad-grimm.html;http://seasonvar.ru/serial-14899-Grimm-0006-sezon.html
1521003602	2018-03-14 08:00	desktop	39173331	101627	https://yandex.ru/search/?text=опасный генри сериал&flag=L4222	http://smotret-multiki.net/stuff/opasnyj_genri_3_sezon_18_serija/35-1-0-1540;http://kinokrad.co/317970-opasnyy-genri-1-sezon-2014.html;http://onlainfilm.me/load/opasnyj_genri_1_2_3_sezon_smotret_onlajn/11-1-0-32398
1521003603	2018-03-14 08:00	desktop	87798627	43	https://yandex.ru/search/?text=фото карины мишулиной из сериала физрук	http://stuki-druki.com/authors/Mishulina-Karina.php;http://www.bolshoyvopros.ru/questions/1770814-karina-mishulinazvezda-seriala-fizruk-vyshla-zamuzh--kogda-i-za-kogo.html;https://the-most-beautiful.ru/?q=women/karina-mishulina.html
1521003605	2018-03-14 08:00	desktop	106426936	65	https://yandex.ru/search/?text=музыка из сериала снайперша скачать&flag=V4049&flag=nsQra6739	https://mp3-muzyka.ru/mp3/Mp3-%D1%81%D0%BD%D0%B0%D0%B9%D0%BF%D0%B5%D1%80%D1%88%D0%B0.html;https://petapleer.com/?string=ost+-+%F1%ED%E0%E9%EF%E5%F0.+%EE%F0%F3%E6%E8%E5+%E2%EE%E7%EC%E5%E7%E4%E8%FF&sort=artist;http://freemp3new.com/catalog/%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%D0%B0%20%D0%A1%D0%BD%D0%B0%D0%B9%D0%BF%D0%B5%D1%80:%D0%BE%D1%80%D1%83%D0%B6%D0%B8%D0%B5%20%D0%B2%D0%BE%D0%B7%D0%BC%D0%B5%D0%B7%D0%B4%D0%B8%D1%8F
1521003619	2018-03-14 08:00	desktop	121352482	62	https://yandex.ru/search/?text=роковое наследство сериал россия 2014&flag=yIUj6829	http://kino-online.tv/news/3869-rokovoe-nasledstvo-2014.html;http://onlinefilm-hd.com/load/serialy/rokovoe_nasledstvo_2014/1-1-0-7140;http://srubirubli.ru/filmy-novinki/2047-parallelnaya-zhizn-rokovoe-nasledstvo-2014.html
1521003625	2018-03-14 08:00	touch	88244809	43	https://yandex.ru/search/?text=синан из сериала госпожа фазилет и ее дочери	https://vk.com/topic-142897555_35266147;http://turkseason.com/turkey-serials/99-gospozha-fazilet-i-ee-docheri-vse-serii.html;https://www.turkstar.in/gfid-opisanie-serie/
1521003626	2018-03-14 08:00	desktop	59787394	11424	https://yandex.ru/search/?text=сериал метод&flag=LZ3553&client=489282	http://kinotan.ru/1599-serial-metod-1-sezon-smotret-onlajn-vse-serii-besplatno-hd-1080.html;https://www.ivi.ru/watch/metod;http://ereko.ru/13931/
1521003647	2018-03-14 08:00	desktop	194361751	48	https://yandex.ru/search/?text=сериалы 2018 года новинки русские	https://rserial.com/serialy-2018/;http://rosserial.net/russkie_serialy/2018;https://serial-go.com/serialy-2018/
1521003657	2018-03-14 08:00	desktop	270141914	33	https://yandex.ru/search/?text=джодха и акбар история великой любви сериал все серии на русском языке	https://topcinema.tv/indian-serials/jodhaa-akbar-series.html;https://www.ivi.az/watch/dzhodha_i_akbar_istoriya_velikoj_lyubvi;http://mundo-latino.ru/indiyskie_seriali/4499-dzhodxa-i-akbar-vse-serii-na-russkom-yazyke-01.html
1521003712	2018-03-14 08:01	desktop	340264539	66	https://yandex.ru/search/?text=сериал осколки 5 серия 2018 канал россия смотреть онлайн бесплатно	http://www.zigdis.com/news/serial_oskolki_5_6_7_8_serija_2018_kanal_rossija/2018-03-08-6391;http://www.kinobublik.club/oskolki-2018/;http://kinotaun.ru/oskolki-rossiya-2018.html
1521003720	2018-03-14 08:02	desktop	82409681	975	https://yandex.ru/search/?text=золотая орда сериал	http://kinotan.ru/1378-zolotaja-orda-2017-serial-smotret-onlajn-besplatno-na-pervom-hd-720.html;http://smartserial.club/952-zolotaya-orda-2018.html;http://zolotaya-orda-online.ru/
1521003723	2018-03-14 08:02	desktop	126753248	11040	https://yandex.ru/search/?text=лучшие сериалы kinopoisk.ru&rl=973	https://www.kinopoisk.ru/top/lists/45/;https://www.kinopoisk.ru/top/serial/list/;https://www.kinopoisk.ru/top/lists/314/
1521003731	2018-03-14 08:02	desktop	218181344	194	https://yandex.ru/search/?text=смотреть сериал золотая орда 3 4 серия&id=HdZHAjrRxmRGWezT	http://kinogid-online.net/555-zolotaya-orda-3-i-4-seriya.html;http://kinogo720.org/1929-zolotaya-orda-3-4-seriya.html;http://kinotan.ru/1378-zolotaja-orda-2017-serial-smotret-onlajn-besplatno-na-pervom-hd-720.html
1521003737	2018-03-14 08:02	desktop	48542259	76	https://yandex.ru/search/?text=убежище сериал	http://seria-z.net/serial/ubejishe.html;http://onlinefilm-hd.com/load/serialy/ubezhishhe_1_2_3_4_sezon_2011/1-1-0-10107;http://seasonvar.ru/serial-169-Ubezhishe-1-season.html
1521003746	2018-03-14 08:02	desktop	193387381	36	https://yandex.ru/search/?text=фильм золотая орда сериал 2017 отзывы&id=MlryE7ZyKdzfmWva	http://www.bolshoyvopros.ru/questions/2648974-serial-zolotaja-orda-2017-kakie-otzyvy-stoit-li-posmotret-pochemu.html;http://otzovichok24.ru/serial-zolotaya-orda-2017/;http://otzovik.com/review_979138.html
1521003780	2018-03-14 08:03	desktop	137035875	222	https://yandex.ru/search/?text=леди баг и супер-кот мультсериал	http://mega-mult.ru/serii/422-ledi-bag-super-kot.html;https://www.youtube.com/playlist?list=PLMV1VRqlUG-txQAvAeLoZ3KDV6bG40ZsH;http://hdrezka.ag/cartoons/fantasy/12535-ledi-bag-i-super-kot.html
1521003790	2018-03-14 08:03	desktop	88335053	10	https://yandex.ru/search/?text=смотреть сериал ленинград 46&client=381296&flag=e1766	https://www.youtube.com/playlist?list=PLvlbUqffS6iJ_GBBuhzp8oaM3TEOMwdDe;http://kinoplen.ru/russkye_serialy/4993-serial-leningrad-46-vse-serii-podryad-ntv-2014.html;http://kino-online.tv/categoria/crime/4186-leningrad-46-2014.html
1521003812	2018-03-14 08:03	touch	56767	20244	https://yandex.ru/search/?text=фансериалс	http://fanserials.cc/;http://fanserials.me/;https://vk.com/fanserialstv
1521003834	2018-03-14 08:03	desktop	161505645	62	https://yandex.ru/search/?text=смотреть сериал элементарно все сезоны в хорошем качестве&rl=543&client=108553	http://kino-filmi.net/95-elementarno-1-2-sezon.html;http://elementarno-tv.com/online/;http://online-freebee.ru/serials/2728-elementarno-1-2-3-sezon.html
1521003838	2018-03-14 08:03	desktop	212469877	13	https://yandex.ru/search/?text=турецкие сериалы на русском языке смотреть онлайн&rl=553	http://1plus1tv.ru/series/tureckie_serialy_na_russkom_jazyke/;http://latino-serialo.tv/tureckie_seriali_online;https://tureckie-seriali.ru/
1521003838	2018-03-14 08:03	desktop	84071000	2	https://yandex.ru/search/?text=параллельные миры сериал	http://onlinefilm-hd.com/load/serialy/parallelnye_miry_1_2_3_4_5_sezon_2000/1-1-0-4797;http://seasonvar.ru/serial-621-Parallel_nie_miri-1-season.html;http://kinotan.ru/1293-skolzjashhie-parallelnye-miry-vse-sezony-smotret-onlajn-besplatno-hd-720.html
1521003842	2018-03-14 08:04	desktop	47915621	51	https://yandex.ru/search/?text=ловушка сериал&flag=cfLtH1697	https://www.ivi.ru/watch/lovushka_2013;http://seasonvar.ru/serial-11030-Lovushka.html;http://kinoplen.ru/russkye_serialy/2335-serial-lovushka-vse-serii-podryad-pastka-2013.html
1521003848	2018-03-14 08:04	touch	130995122	213	https://yandex.ru/search/?text=прослушка сериал смотреть онлайн&client=867226	http://hd-720.biz/seriali/10155-proslushka-smotret-online.html;http://seria-z.net/serial/proslushka-1-seson.html;http://hd-club.ru/load/serials/proslushka_smotret_onlajn_hd_720p/2-1-0-118
1521003856	2018-03-14 08:04	touch	120779154	213	https://yandex.ru/search/?text=золотая орда сериал смотреть	http://kinobars.net/957-zolotaya-orda.html;http://aivis.tv/online/zolotaja_orda_1_2_3_4_serija_2017_serial_smotret_onlajn/2018-03-11-1417;http://kino-tv.club/266-zolotaya-orda-1-sezon.html
1521003863	2018-03-14 08:04	desktop	191078839	55	https://yandex.ru/search/?text=золотая орда сериал 2017 смотреть онлайн	http://kinotan.ru/1378-zolotaja-orda-2017-serial-smotret-onlajn-besplatno-na-pervom-hd-720.html;http://kinoron.co/25148-zolotaya-orda-2018-serial-smotret-onlayn.html;http://kinogo2017.net/2399-serial-zolotaya-orda-12345678-serii-film-2017-smotret-onlayn.html
