timestamp	datetime	device	numdoc	region	request	urls
1521012288	2018-03-14 10:24	touch	163324623	47	https://yandex.ru/search/?text=канал русский детектив программа передач	http://programma-peredach.com/kanal_russkij-detektiv/na_segodnya/;https://tv.yandex.ru/213/channels/russkij-detektiv-1570;https://tv.mail.ru/vladimir/channel/1794/
1521012290	2018-03-14 10:24	touch	276218886	10738	https://yandex.ru/search/?text=программа передач на сегодня все каналы&flag=e6222	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.s-tv.ru/tv/
1521012592	2018-03-14 10:29	desktop	208448448	49	https://yandex.ru/search/?text=программа передач на сегодня&flag=bW6524	https://tv.mail.ru/penza/;https://tv.yandex.ru/49;https://www.comboplayer.ru/tv-guide/today
1521012734	2018-03-14 10:32	desktop	299821550	2	https://yandex.ru/search/?text=программа передач на сегодня 1 канал&flag=M9435	https://www.1tv.ru/schedule/week;https://tv.yandex.ru/2/channels/pervyj-146;https://tv.mail.ru/sankt_peterburg/channel/850/
1521012780	2018-03-14 10:33	desktop	62558285	54	https://yandex.ru/search/?text=программа передач&rl=638	https://tv.mail.ru/ekaterinburg/;https://tv.yandex.ru/54;https://www.uralweb.ru/poster/tv/
1521012865	2018-03-14 10:34	touch	62492867	2	https://yandex.ru/search/?text=программа передач&rl=953&id=AOPcLZ9VmBxPZRkB	https://tv.mail.ru/sankt_peterburg/;https://tv.yandex.ru/2;http://www.s-tv.ru/tv/
1521013169	2018-03-14 10:39	desktop	211265076	22	https://yandex.ru/search/?text=программа передач на сегодня&rl=934	https://tv.mail.ru/kaliningrad/;https://tv.yandex.ru/22;https://www.comboplayer.ru/tv-guide/today
1521013174	2018-03-14 10:39	touch	193816589	56	https://yandex.ru/search/?text=программа передач на россия 2	http://2.russia.tv/tvp;https://point.md/ru/tv/rossia-2;http://www.rxtv.ru/rossiya2/
1521013181	2018-03-14 10:39	touch	223377375	197	https://yandex.ru/search/?text=программа передач на сегодня барнаул тнт&flag=SeC6129	https://tv.yandex.ru/197/channels/tnt-ntessi-95;https://tv.mail.ru/barnaul/channel/1095/;http://www.rxtv.ru/tnt/
1521013427	2018-03-14 10:43	desktop	102887500	6	https://yandex.ru/search/?text=программа передач тнт на неделю калуга	https://tv.mail.ru/kaluga/channel/751/;https://tv.yandex.ru/6/channels/tnt-805;https://kaluga.beeline.ru/customers/products/home/tv-schedule/detail/tnt/
1521013468	2018-03-14 10:44	touch	62582505	213	https://yandex.ru/search/?text=программа передач&rl=515	https://tv.mail.ru/;https://tv.yandex.ru/213;http://www.s-tv.ru/tv/
1521013484	2018-03-14 10:44	desktop	241416672	47	https://yandex.ru/search/?text=программа передач на сегодня канал история	https://tv.yandex.ru/213/channels/istoriya-1036;http://programma-peredach.com/kanal_istorija/na_segodnya/;https://tv.mail.ru/moskva/channel/1727/
1521013579	2018-03-14 10:46	desktop	258083343	9	https://yandex.ru/search/?text=программа передач на сегодня матч тв	https://matchtv.ru/tvguide;http://www.yaom.ru/tv-programm/sport/;https://tv.yandex.ru/213/channels/1593?date
1521013854	2018-03-14 10:50	desktop	208485800	23	https://yandex.ru/search/?text=программа передач на сегодня&client=423292	https://tv.mail.ru/murmansk/;https://tv.yandex.ru/23;https://www.comboplayer.ru/tv-guide/today
1521013970	2018-03-14 10:52	desktop	59095586	2	https://yandex.ru/search/?text=программа передач	https://tv.yandex.ru/2;https://tv.mail.ru/sankt_peterburg/;https://interzet.domru.ru/domru-tv/program
1521014395	2018-03-14 10:59	desktop	222690529	213	https://yandex.ru/search/?text=канал осетия иристон программа передач на сегодня&flag=XRL1968	http://iryston.tv/;https://tv.mail.ru/vladikavkaz/channel/2342/;https://tv.mail.ru/juzhnaja_osetija/
1521014409	2018-03-14 11:00	desktop	234803593	143	https://yandex.ru/search/?text=все телепрограммы программа передач телеканала на эту неделю российский желательно&client=343897	http://www.vsetv.com/schedule.html;http://mytvmenu.com/all/ru;https://tvset.tut.by/category/10/
1521014471	2018-03-14 11:01	touch	215608335	39	https://yandex.ru/search/?text=программа передач на сегодня канал дисней&id=TF8NtVJ9UIsS1cs7&client=991361	https://kanal.disney.ru/tv/;http://www.yaom.ru/tv-programm/disney/;https://tv.yandex.ru/213/channels/kanal-disney-150
1521014496	2018-03-14 11:01	touch	211265084	15	https://yandex.ru/search/?text=программа передач на сегодня&id=ugduujCIhKRbe1rz	https://tv.mail.ru/tula/;https://tv.yandex.ru/15;http://www.ontvtime.ru/tv
1521014674	2018-03-14 11:04	touch	95031495	35	https://yandex.ru/search/?text=кубань 24 программа передач&rl=189	http://kuban24.tv/tv/program;https://0n-line.tv/tv/programme.php?idChannel=1880;https://tv.yandex.ru/35/channels/kuban-24-1393
1521014688	2018-03-14 11:04	touch	90521863	213	https://yandex.ru/search/?text=канал пятница программа передач	https://www.comboplayer.ru/tv-guide/channel/pyatnica/week;https://tv.yandex.ru/213/channels/pyatnicza-1003;http://www.s-tv.ru/tv/friday
1521014973	2018-03-14 11:09	touch	71530953	213	https://yandex.ru/search/?text=meleкал.ю программа передач&flag=AbZ9279	https://tv.mail.ru/moskva/channel/968/;https://www.u-tv.ru/schedule/;https://tv.yandex.ru/213/channels/yu-898
1521015019	2018-03-14 11:10	desktop	240137334	213	https://yandex.ru/search/?text=программа передач с 19 по 25 марта 2018 года&client=456512&flag=ox5709	https://www.comboplayer.ru/tv-guide/channel/rossiya-1/2018-03-19;http://teleprograms.ru/tv/2018/20180325.html;https://tvbesedka.com.ua/channel/ntv/2018/12
1521015178	2018-03-14 11:12	desktop	208631309	193	https://yandex.ru/search/?text=программа передач на сегодня&flag=tMf8885	https://tv.yandex.ru/193;https://tv.mail.ru/voronezh/;https://www.comboplayer.ru/tv-guide/today
1521015366	2018-03-14 11:16	touch	259883166	213	https://yandex.ru/search/?text=программа передач на сегодня все&rl=613	https://tv.mail.ru/;https://tv.yandex.ru/;https://www.comboplayer.ru/tv-guide/today
1521015371	2018-03-14 11:16	touch	224742017	2	https://yandex.ru/search/?text=программа передач на сегодня карусель спб	https://tv.mail.ru/sankt_peterburg/channel/1162/;https://tv.yandex.ru/2/channels/karusel-740;https://www.karusel-tv.ru/schedule
1521015444	2018-03-14 11:17	touch	232935843	172	https://yandex.ru/search/?text=программа передач тв3 на сегодня&client=973997	https://tv3.ru/schedule;https://tv.mail.ru/vladimir/channel/1383/;http://www.rxtv.ru/tv3/
1521015483	2018-03-14 11:18	desktop	208548737	2	https://yandex.ru/search/?text=программа передач на сегодня&flag=o7754	https://tv.mail.ru/sankt_peterburg/;https://tv.yandex.ru/2;https://www.comboplayer.ru/tv-guide/today
1521015488	2018-03-14 11:18	desktop	262662414	193	https://yandex.ru/search/?text=телеканал родное кино программа передач на сегодня на неделю&rl=436&flag=UnKo3840	https://tv.yandex.ru/213/channels/rodnoe-kino-12;https://tv.mail.ru/moskva/channel/1103/;http://tv.belta.by/program-ru/channel/69/
1521015501	2018-03-14 11:18	touch	62582505	213	https://yandex.ru/search/?text=программа передач	https://tv.mail.ru/;https://tv.yandex.ru/213;http://www.s-tv.ru/tv/
1521015656	2018-03-14 11:20	desktop	211125129	20	https://yandex.ru/search/?text=программа передач на сегодня&id=YKdg5tColOZIlGg4&flag=R1059	https://tv.yandex.ru/20;https://tv.mail.ru/arhangelsk/;https://www.comboplayer.ru/tv-guide/today
1521015828	2018-03-14 11:23	touch	291956124	16	https://yandex.ru/search/?text=программа передач на сегодня ярославль все каналы&rl=724	https://tv.mail.ru/jaroslavl/;https://tv.yandex.ru/16;http://www.tele.ru/programma/yaroslavl/
1521016095	2018-03-14 11:28	touch	230349514	213	https://yandex.ru/search/?text=канал звезда программа передач на сегодня	https://tv.yandex.ru/213/channels/zvezda-405;http://kanaly.tv/zvezda-teleprogramma;http://www.rxtv.ru/zvezda/
1521016247	2018-03-14 11:30	desktop	211515643	213	https://yandex.ru/search/?text=программа передач на сегодня&rl=233&flag=QmCNJ1356	https://tv.mail.ru/;https://tv.yandex.ru/213;http://www.s-tv.ru/tv/
1521016504	2018-03-14 11:35	desktop	208265662	20584	https://yandex.ru/search/?text=программа передач на сегодня&id=0QKvjeraflhPn70U	https://tv.mail.ru/;https://tv.yandex.ru/;https://www.comboplayer.ru/tv-guide/today
1521016589	2018-03-14 11:36	desktop	60029198	194	https://yandex.ru/search/?text=орт программа передач&flag=XPGTt1838&id=1ttyDQ4M2gHXY0aa	https://tv.mail.ru/moskva/channel/850/;https://www.1tv.ru/schedule;http://kanaly.tv/pervyi-kanal-teleprogramma-week
1521016649	2018-03-14 11:37	touch	60764110	236	https://yandex.ru/search/?text=стс программа передач	https://ctc.ru/programm/;https://tv.yandex.ru/236/channels/sts-79;https://tv.mail.ru/naberezhnye_chelny/channel/1112/
1521016855	2018-03-14 11:40	desktop	163502709	146	https://yandex.ru/search/?text=программа передач на неделю матч тв&rl=138	https://www.comboplayer.ru/tv-guide/channel/match-tv/week;https://tv.yandex.ru/213/channels/1593?date;https://tv.mail.ru/moskva/channel/2060/
1521017065	2018-03-14 11:44	touch	230020605	56	https://yandex.ru/search/?text=программа передач на сегодня челябинск&flag=Mf8239	https://tv.mail.ru/cheljabinsk/;https://tv.yandex.ru/56;http://tvchel.ru/program/
1521017479	2018-03-14 11:51	desktop	209704487	20843	https://yandex.ru/search/?text=программа передач на сегодня&id=DrWRHQFcllp2fU4E&client=840559	https://tv.mail.ru/;http://www.s-tv.ru/tv/;https://tv.yandex.ru/
1521017495	2018-03-14 11:51	desktop	140147348	2	https://yandex.ru/search/?text=программа передач русский роман	https://tv.yandex.ru/2/channels/russkij-roman-401;https://tv.mail.ru/moskva/channel/1397/;http://rusroman.ru/schedule
1521017523	2018-03-14 11:52	desktop	144016697	16	https://yandex.ru/search/?text=матч тв программа передач	http://www.vsetv.com/schedule_channel_1077_week.html;https://matchtv.ru/tvguide;https://tv.yandex.ru/213/channels/1593?date
1521017595	2018-03-14 11:53	desktop	211265085	5	https://yandex.ru/search/?text=программа передач на сегодня&flag=rQE8933	https://tv.mail.ru/ivanovo/;https://tv.yandex.ru/5;https://www.comboplayer.ru/tv-guide/today
1521017606	2018-03-14 11:53	touch	296384811	118614	https://yandex.ru/search/?text=программа передач на сегодня все каналы ярославль&rl=153&client=480768	https://tv.yandex.ru/16;https://tv.mail.ru/jaroslavl/;http://www.tele.ru/programma/yaroslavl/
1521017750	2018-03-14 11:55	desktop	211437563	45	https://yandex.ru/search/?text=программа передач на сегодня нтв	http://www.yaom.ru/tv-programm/ntv/;https://tv.yandex.ru/213/channels/ntv-162;http://www.ntv.ru/sex
1521017819	2018-03-14 11:56	desktop	262207564	54	https://yandex.ru/search/?text=тк русский роман программа передач на сегодня&rl=973&client=963083	http://www.teleguide.info/kanal401.html;https://tv.mail.ru/moskva/channel/1397/;https://tv.yandex.ru/2/channels/russkij-roman-401
1521017831	2018-03-14 11:57	desktop	119851090	10740	https://yandex.ru/search/?text=программа передач за 10 марта 20118&flag=xXHE7079&id=xCXSYVQdqNdtG0Cn	http://www.yaom.ru/tv-programm/domashnij/20180310.html;http://www.kanaltv.ru/programma.php?mounth=mart&day=10;http://teleprograms.ru/tv/2018/20180310.html
1521018407	2018-03-14 12:06	desktop	29992848	191	https://yandex.ru/search/?text=телепрограмма передач	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.vsetv.com/schedule.html
1521018410	2018-03-14 12:06	touch	266264314	213	https://yandex.ru/search/?text=программа передач на сегодня все каналы&rl=539&client=742840&flag=Nr3798	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.s-tv.ru/tv/
1521018415	2018-03-14 12:06	desktop	41781659	2	https://yandex.ru/search/?text=программа передач синема&client=640333	https://tv.mail.ru/moskva/channel/1263/;https://tv.yandex.ru/2/channels/cinema-37;http://cinetv.ru/program
1521018430	2018-03-14 12:07	touch	157434239	5	https://yandex.ru/search/?text=программа передач sony channel	https://tv.mail.ru/moskva/channel/2193/;https://www.sonychannel.ru/programma;https://tv.yandex.ru/213/channels/sony-channel-311
1521018499	2018-03-14 12:08	desktop	286344741	35	https://yandex.ru/search/?text=программа передач на сегодня тв 1000 экшен	https://tv.mail.ru/jasna/channel/787/;https://tv.yandex.ru/7/channels/tv1000-action-125;http://www.teleguide.info/kanal300047.html
1521018500	2018-03-14 12:08	desktop	60885841	213	https://yandex.ru/search/?text=программа передач&flag=n1139	http://www.yaom.ru/tv-programm/;https://tv.yandex.ru/213;https://tv.mail.ru/
1521018729	2018-03-14 12:12	touch	62470702	10719	https://yandex.ru/search/?text=программа передач&rl=454	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.s-tv.ru/tv/
1521018971	2018-03-14 12:16	desktop	124227066	213	https://yandex.ru/search/?text=топ 50 программа передач&client=554891	https://www.glaz.tv/online-tv/;http://viks.tv/top-tv-kanalov.html;http://tvsalat.com/top-50/
1521019382	2018-03-14 12:23	touch	99999426	21141	https://yandex.ru/search/?text=канал спас программа передач	http://spastv.ru/programm.html;http://programma-peredach.com/kanal_spas/na_segodnya/;https://tv.yandex.ru/213/channels/447?date
1521019466	2018-03-14 12:24	touch	62247411	2	https://yandex.ru/search/?text=программа передач	https://tv.mail.ru/sankt_peterburg/;https://tv.yandex.ru/2;http://www.ontvtime.ru/tv
1521019556	2018-03-14 12:25	touch	211092223	22	https://yandex.ru/search/?text=программа передач на сегодня калининград	https://tv.yandex.ru/22;https://tv.mail.ru/kaliningrad/;https://www.comboplayer.ru/tv-guide/city/kaliningrad/today
1521019665	2018-03-14 12:27	desktop	307861027	36	https://yandex.ru/search/?text=программа передач на сегодня 1 канал	https://www.1tv.ru/schedule/week;https://tv.mail.ru/stavropol/channel/850/;http://www.s-tv.ru/tv/1tv
1521019853	2018-03-14 12:30	desktop	252016869	6	https://yandex.ru/search/?text=программа передач на сегодня русский роман&flag=dbcCV7592&client=282791	https://tv.mail.ru/moskva/channel/1397/;https://tv.yandex.ru/2/channels/russkij-roman-401;http://rusroman.ru/schedule
1521020124	2018-03-14 12:35	touch	235548553	51	https://yandex.ru/search/?text=программа передач на сегодня домашний	https://www.domashniy.ru/schedule/;http://www.rxtv.ru/domashnij/;https://www.comboplayer.ru/tv-guide/channel/domashniy/today
1521020167	2018-03-14 12:36	touch	61185619	10895	https://yandex.ru/search/?text=яндекс программа передач&flag=yvOXa4776	https://tv.yandex.ru/;https://pda.tv.yandex.ru/213?grid=all;https://tv.mail.ru/
1521020223	2018-03-14 12:37	desktop	62448473	195	https://yandex.ru/search/?text=программа передач	https://tv.yandex.ru/195;https://tv.mail.ru/;http://www.yaom.ru/tv-programm/
1521020224	2018-03-14 12:37	touch	229702059	47	https://yandex.ru/search/?text=программа передач на сегодня в уфе&flag=xJN5521&rl=860	https://tv.mail.ru/ufa/;https://tv.yandex.ru/172;http://www.tele.ru/programma/ufa/
1521020410	2018-03-14 12:40	desktop	312191404	213	https://yandex.ru/search/?text=тв 21 век программа передач на сегодня	https://tv.mail.ru/moskva/channel/1269/;https://tv.yandex.ru/213/channels/tv-xxi-309;http://www.teleguide.info/kanal289.html
1521020460	2018-03-14 12:41	desktop	340458288	98546	https://yandex.ru/search/?text=программа передач на сегодня дом кино санкт-петербург&rl=960&flag=ZqTx8812	https://tv.yandex.ru/2/channels/dom-kino-834;https://tv.mail.ru/sankt_peterburg/channel/1201/;http://xn----7sbeiia6axumbcqds.xn-----6kcabofibag8dqarfelguc4ag84a.xn--p1ai/%D0%B4%D0%BE%D0%BC-%D0%BA%D0%B8%D0%BD%D0%BE/
1521020597	2018-03-14 12:43	touch	262254569	213	https://yandex.ru/search/?text=матч тв программа передач на сегодня	https://matchtv.ru/tvguide;http://www.tamby.info/tv-programma-2018/march-14/match-tv-rossiya.htm;https://tv.sarbc.ru/?dat=20180314&channel_id=25
1521020726	2018-03-14 12:45	desktop	206266858	80	https://yandex.ru/search/?text=программа передач на сегодня на сахалине	https://sakh.com/tv/;https://tv.yandex.ru/80;https://tv.mail.ru/juzhno_sahalinsk/
1521020895	2018-03-14 12:48	desktop	218344639	10723	https://yandex.ru/search/?text=канал спас программа передач на сегодня	https://tv.yandex.ru/213/channels/447?date;http://spastv.ru/programm.html;http://programma-peredach.com/kanal_spas/na_segodnya/
1521021024	2018-03-14 12:50	desktop	283853284	975	https://yandex.ru/search/?text=канал хорошее кино программа передач на сегодня&flag=BN2700&flag=YaPx6237	https://www.telekarta.tv/channels/horoshee_kino.html;https://tv.mail.ru/;https://tv.yandex.ru/213/channels/kino-tv-1037
1521021059	2018-03-14 12:50	desktop	70629694	190	https://yandex.ru/search/?text=нтв программа передач&id=fqmG0DqhcNCBIZ6I&flag=f6162	http://www.ntv.ru/sex;http://kanaly.tv/ntv-teleprogramma-week;https://tv.mail.ru/moskva/channel/1395/
1521021208	2018-03-14 12:53	desktop	264047060	74	https://yandex.ru/search/?text=программа передач от 12,03,2018 на тв3&rl=152	http://www.rxtv.ru/tv3/20180112.htm;http://www.yaom.ru/tv-programm/tv-3/20180112.html;http://www.awtv.ru/tv3/20180312.html
1521021218	2018-03-14 12:53	touch	144810602	213	https://yandex.ru/search/?text=программа передач кино тв	https://tv.mail.ru/moskva/channel/1653/;https://tv.yandex.ru/213/channels/kino-tv-1037;http://www.vsetv.com/schedule_channel_852_week.html
1521021429	2018-03-14 12:57	desktop	100393335	213	https://yandex.ru/search/?text=программа передач телеканал культура&client=959111	http://tvkultura.ru/tvp;https://tv.yandex.ru/213/channels/kultura-187;https://tv.mail.ru/moskva/channel/842/
1521021498	2018-03-14 12:58	touch	210522874	46	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.mail.ru/kirov/;https://tv.yandex.ru/46;http://www.ontvtime.ru/tv
1521021541	2018-03-14 12:59	desktop	201962470	24	https://yandex.ru/search/?text=нст программа передач на сегодня&id=OI29lwzlAcjMfy1p&flag=E1975	https://tv.mail.ru/moskva/channel/929/;https://www.glaz.tv/program/nst;https://tv.yandex.ru/47/channels/nastoyashhee-strashnoe-televidenie-518
1521021647	2018-03-14 13:00	desktop	211265085	8	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.yandex.ru/8;https://tv.mail.ru/kursk/;http://www.vsetv.com/schedule.html
1521021887	2018-03-14 13:04	touch	208688371	157	https://yandex.ru/search/?text=программа передач на сегодня&id=ASZ4sih9oRcxFfIK&client=282911&flag=N4230	https://tvset.tut.by/;http://tv.belta.by/;https://tv.mail.ru/minsk/
1521022049	2018-03-14 13:07	desktop	61944207	213	https://yandex.ru/search/?text=программа передач	https://tv.yandex.ru/213;https://tv.mail.ru/;http://www.tele.ru/programma/moskva/
1521022142	2018-03-14 13:09	desktop	248301972	38	https://yandex.ru/search/?text=тв 360 программа передач на сегодня	https://tv.yandex.ru/213/channels/360-161;https://tv.mail.ru/moskva/channel/769/;http://www.teleguide.info/kanal300092.html
1521022217	2018-03-14 13:10	touch	211336025	213	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.mail.ru/;https://tv.yandex.ru/213;http://www.s-tv.ru/tv/
1521022393	2018-03-14 13:13	touch	211351931	213	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.yandex.ru/213;https://tv.mail.ru/;http://www.s-tv.ru/tv/
1521022476	2018-03-14 13:14	desktop	205428449	2	https://yandex.ru/search/?text=твц программа передач на сегодня	http://www.tvc.ru/tvp;https://tv.yandex.ru/213/channels/tv-czentr-649;http://www.yaom.ru/tv-programm/tvcenter/
1521022762	2018-03-14 13:19	desktop	210147412	15	https://yandex.ru/search/?text=программа передач на сегодня&id=ego6lR0QxePB4GQU&flag=IMaOS7389	https://tv.mail.ru/tula/;https://tv.yandex.ru/15;https://www.comboplayer.ru/tv-guide/today
1521023050	2018-03-14 13:24	desktop	59095506	2	https://yandex.ru/search/?text=программа передач&id=nK71nVZuA6I9crVW	https://tv.mail.ru/sankt_peterburg/;https://tv.yandex.ru/2;http://www.yaom.ru/tv-programm/
1521023118	2018-03-14 13:25	touch	199387561	11080	https://yandex.ru/search/?text=стс программа передач на сегодня	https://ctc.ru/programm/;https://tv.yandex.ru/225/channels/79;http://www.s-tv.ru/tv/sts
1521023260	2018-03-14 13:27	touch	201331441	2	https://yandex.ru/search/?text=программа передач на 15 марта все каналы&id=xefJ0xi75QV6El7Y&flag=iQ5823	http://www.yaom.ru/programma-peredach-na-segodnya-20180315.html;https://tv.mail.ru/moskva*-+;https://tv.mail.ru/sankt_peterburg/
1521023606	2018-03-14 13:33	desktop	62419364	193	https://yandex.ru/search/?text=программа передач&flag=VDt4069&id=OzEzDz1vi9dpgHl5&client=208700&flag=u9147	https://tv.yandex.ru/193;https://tv.mail.ru/voronezh/;http://www.yaom.ru/tv-programm/
1521023739	2018-03-14 13:35	touch	199474432	11387	https://yandex.ru/search/?text=программа передач на сегодня&client=330157	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.ontvtime.ru/tv
1521023813	2018-03-14 13:36	touch	62531794	56	https://yandex.ru/search/?text=программа передач	https://tv.yandex.ru/56;https://tv.mail.ru/cheljabinsk/;http://tvchel.ru/program/
1521024116	2018-03-14 13:41	desktop	275386235	10306	https://yandex.ru/search/?text=дом кино программа передач на сегодня	https://tv.yandex.kz/163/channels/dom-kino-834;https://www.domkino.tv/schedule/2018-03-08;https://www.glaz.tv/program/dom-kino
1521024271	2018-03-14 13:44	touch	211351935	213	https://yandex.ru/search/?text=программа передач на сегодня&client=257767	https://tv.mail.ru/;https://tv.yandex.ru/213;http://www.ontvtime.ru/tv
1521024327	2018-03-14 13:45	desktop	208329070	48	https://yandex.ru/search/?text=программа передач на сегодня&id=z4rWMHPOFwDFjncm&flag=dk7804	https://tv.mail.ru/;https://tv.yandex.ru/48;https://tv.mail.ru/orenburg/
1521024334	2018-03-14 13:45	desktop	217805834	68	https://yandex.ru/search/?text=программа передач на сегодня чита	https://tv.yandex.ru/68;https://tv.mail.ru/chita/;https://www.chita.ru/tv/short/
1521024589	2018-03-14 13:49	desktop	215253989	43	https://yandex.ru/search/?text=программа передач нтв на сегодня&rl=647	http://www.yaom.ru/tv-programm/ntv/;http://www.ntv.ru/sex;http://www.s-tv.ru/tv/ntv
1521024662	2018-03-14 13:51	desktop	211179840	19	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.mail.ru/;https://tv.yandex.ru/19;https://tv.mail.ru/syktyvkar/
1521024931	2018-03-14 13:55	desktop	158999980	10747	https://yandex.ru/search/?text=программа передач на понедельник все каналы	https://www.comboplayer.ru/tv-guide/monday;https://tv.mail.ru/;https://tv.yandex.ru/
1521024938	2018-03-14 13:55	touch	241478199	36	https://yandex.ru/search/?text=программа передач на сегодня мачт тв&rl=273&id=iGYh037e5jDiRWIA	https://tv.mail.ru/moskva/channel/2060/;https://matchtv.ru/tvguide;https://tv.yandex.ru/213/channels/1593?date
1521025147	2018-03-14 13:59	touch	270280713	192	https://yandex.ru/search/?text=программа передач на сегодня все каналы	https://tv.mail.ru/vladimir/;https://tv.yandex.ru/192;http://www.s-tv.ru/tv/
1521025660	2018-03-14 14:07	desktop	218464761	213	https://yandex.ru/search/?text=радио звезда программа передач на сегодня&flag=pVB3539	http://radiozvezda.ru/programs/chitaem/;https://www.comboplayer.ru/tv-guide/channel/zvezda/today;http://moskva.fm/radio/radio-zvezda/program
1521025920	2018-03-14 14:12	desktop	347001820	213	https://yandex.ru/search/?text=программа передач на русский роман канал на сегодня и завтра	https://tv.mail.ru/moskva/channel/1397/;https://tv.yandex.ru/2/channels/russkij-roman-401;https://www.comboplayer.ru/tv-guide/channel/russkiy-roman/tomorrow
1521026348	2018-03-14 14:19	touch	251905831	975	https://yandex.ru/search/?text=программа передач на сегодня русский роман&id=vGi6wR9dVjLEBZd1&flag=eon1072	https://tv.mail.ru/moskva/channel/1397/;https://tv.yandex.ru/2/channels/russkij-roman-401;http://rusroman.ru/
1521026392	2018-03-14 14:19	desktop	221753407	191	https://yandex.ru/search/?text=канал матч тв игра программа передач&flag=mllqZ7901	https://tv.mail.ru/moskva/channel/2122/;https://tv.yandex.ru/213/channels/match-igra-1668;https://matchtv.ru/tvguide
1521026701	2018-03-14 14:25	desktop	228522322	8	https://yandex.ru/search/?text=программа передач на 17 марта 2018 года	http://www.yaom.ru/tv-programm/rossiya/20180317.html;http://www.tamby.info/tv-programma/march-17-rossiya.htm;http://www.kanaltv.ru/programma.php?day=17&mounth=mart
1521026742	2018-03-14 14:25	desktop	58956738	10990	https://yandex.ru/search/?text=программа передач&flag=TUP4018	https://tv.mail.ru/;http://www.yaom.ru/tv-programm/;https://tv.yandex.ru/
1521026876	2018-03-14 14:27	touch	62452558	213	https://yandex.ru/search/?text=программа передач	https://tv.yandex.ru/213;https://tv.mail.ru/;http://www.s-tv.ru/tv/
1521026917	2018-03-14 14:28	desktop	204605045	11115	https://yandex.ru/search/?text=бст программа передач на сегодня&client=620089	https://tv.yandex.ru/172/channels/bst-240;https://tv.mail.ru/ufa/channel/1123/;http://tv-rb.ru/teleprogramma/
1521027059	2018-03-14 14:30	desktop	58809129	35	https://yandex.ru/search/?text=программа передач карусель&rl=749&flag=Akog2675	https://www.karusel-tv.ru/schedule;https://tv.yandex.ru/35/channels/karusel-740;https://tv.mail.ru/krasnodar/channel/1162/
1521027067	2018-03-14 14:31	touch	259536516	100535	https://yandex.ru/search/?text=программа передач на сегодня все&flag=Xazj2008	https://tv.mail.ru/;http://www.ontvtime.ru/tv;https://tv.yandex.ru/
1521027153	2018-03-14 14:32	touch	68774371	54	https://yandex.ru/search/?text=программа передач телевидения&client=135596	https://tv.mail.ru/;https://tv.yandex.ru/;http://www.s-tv.ru/tv/
1521027531	2018-03-14 14:38	touch	233648893	51	https://yandex.ru/search/?text=программа передач на сегодня самара&flag=IVf9378	https://tv.mail.ru/samara/;https://tv.yandex.ru/51;https://tv.yandex.ru/
1521027596	2018-03-14 14:39	desktop	101203	76	https://yandex.ru/search/?text=программа передач на че 12.03.18	http://www.awtv.ru/perez/20180312.html;http://www.rxtv.ru/che/20180312.htm;https://tv.mail.ru/moskva/channel/2069/
1521027629	2018-03-14 14:40	touch	99670032	213	https://yandex.ru/search/?text=в гостях у сказки программа передач	https://tv.mail.ru/moskva/channel/2212/;https://ntvplus.ru/channel/v-gostyah-u-skazki-380;http://skazka-tv.ru/
1521027719	2018-03-14 14:41	desktop	235026760	66	https://yandex.ru/search/?text=программа передач тв1000 на сегодня&flag=ultR1810	https://tv.yandex.ru/213/channels/tv1000-127;https://tv.mail.ru/moskva/channel/796/;http://www.yaom.ru/tv-programm/tv1000/
1521027873	2018-03-14 14:44	desktop	210976220	9	https://yandex.ru/search/?text=программа передач на сегодня&id=Jk3NaVIJ4TqokiM3	https://tv.yandex.ru/9;https://tv.mail.ru/lipeck/;https://www.comboplayer.ru/tv-guide/today
1521027995	2018-03-14 14:46	desktop	61983758	76	https://yandex.ru/search/?text=программа передач&rl=238&client=114245&flag=jKE8809	https://tv.mail.ru/habarovsk/;https://www.dvhab.ru/tv/;https://tv.yandex.ru/76
1521028141	2018-03-14 14:49	desktop	202733971	20729	https://yandex.ru/search/?text=ртвиай программа передач на сегодня&flag=G5298&client=308711&flag=k9633	https://tvset.tut.by/57/;https://tv.yandex.by/157/channels/76;http://tv.belta.by/program-ru/channel/76/
1521028181	2018-03-14 14:49	touch	219027281	35	https://yandex.ru/search/?text=телеканал звезда программа передач на сегодня	http://www.rxtv.ru/zvezda/;https://tv.yandex.ru/213/channels/zvezda-405;http://kanaly.tv/zvezda-teleprogramma
1521028434	2018-03-14 14:53	touch	211249883	57	https://yandex.ru/search/?text=программа передач на сегодня	https://tv.mail.ru/;https://tv.yandex.ru/57;http://www.ontvtime.ru/tv
